ip,port_list,os_type,raw_data,device,label,proc_info,proc_os_type
109.80.65.3,"{'EtherNetIP-1': [2222], 'tcpwrapped': [80], 'vnc': [5900]}",Vodavi XTS-IP PBX," HTTP/1.1 200 Ok\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:06:23 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 200 ok x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 06 23 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.93,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:06:27 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 06 27 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.105,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:07:21 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 07 21 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.127,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:07:38 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 07 38 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.104,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:08:14 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 08 14 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.4,{'tcpwrapped': [80]},Vodavi XTS-IP PBX," HTTP/1.1 200 Ok\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:09:09 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 200 ok x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 09 09 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.110,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:09:24 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 09 24 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.91,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:09:35 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 09 35 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.103,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:09:52 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 09 52 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.100,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:10:45 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 10 45 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.92,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:10:57 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 10 57 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.98,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:11:05 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 11 05 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.125,{'http': [8088]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:11:28 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
<HTML><HEAD><TITLE>408 Request Timeout</TITLE><meta HTTP-EQUIV='Cache-Control' CONTENT='no-cache'><meta HTTP-EQUIV='Pragma' CONTENT='no-cache'></HEAD>
<BODY BGCOLOR=""#cc9999""><H4>408 Request Timeout</H4>
No request found.
<HR>
<ADDRESS><A HREF=""http://www.acme.com/software/micro_httpd/"">micro_httpd</A></ADDRESS>
</BODY><HEAD><meta HTTP-EQUIV='Pragma' CONTENT='no-cache'></HEAD></HTML>
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 11 28 gmt x0d content type text html x0d connection close x0d x0d html head title 408 request timeout title meta http equiv cache control content cache meta http equiv pragma content cache head body bgcolor cc9999 h4 408 request timeout h4 request found hr address href http www acme com software micro httpd micro httpd address body head meta http equiv pragma content cache head html,vodavi xt ip pbx
109.80.65.81,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:11:37 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 11 37 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.99,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:11:51 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 11 51 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.107,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:11:53 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 11 53 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.112,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:12:03 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 12 03 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.1,{'tcpwrapped': [80]},Vodavi XTS-IP PBX," HTTP/1.1 200 Ok\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:12:12 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 200 ok x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 12 12 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.102,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:12:50 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
<HTML><HEAD><TITLE>408 Request Timeout</TITLE><meta HTTP-EQUIV='Cache-Control' CONTENT='no-cache'><meta HTTP-EQUIV='Pragma' CONTENT='no-cache'></HEAD>
<BODY BGCOLOR=""#cc9999""><H4>408 Request Timeout</H4>
No request found.
<HR>
<ADDRESS><A HREF=""http://www.acme.com/software/micro_httpd/"">micro_httpd</A></ADDRESS>
</BODY><HEAD><meta HTTP-EQUIV='Pragma' CONTENT='no-cache'></HEAD></HTML>
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 12 50 gmt x0d content type text html x0d connection close x0d x0d html head title 408 request timeout title meta http equiv cache control content cache meta http equiv pragma content cache head body bgcolor cc9999 h4 408 request timeout h4 request found hr address href http www acme com software micro httpd micro httpd address body head meta http equiv pragma content cache head html,vodavi xt ip pbx
109.80.65.101,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:12:51 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 12 51 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.96,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:12:51 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 12 51 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.97,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:13:16 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 13 16 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.95,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:13:21 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 13 21 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.115,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:13:23 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 13 23 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.114,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:13:29 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 13 29 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.111,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 401 Unauthorized\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:13:54 GMT\x0D
WWW-Authenticate: Basic realm=""Broadband Router""\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 401 unauthorized x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 13 54 gmt x0d www authenticate basic realm broadband router x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
109.80.65.113,{'http': [80]},Vodavi XTS-IP PBX," HTTP/1.1 408 Request Timeout\x0D
Server: micro_httpd\x0D
Cache-Control: no-cache\x0D
Date: Thu, 25 Apr 2019 18:13:31 GMT\x0D
Content-Type: text/html\x0D
Connection: close\x0D
\x0D
",PBX,2,http 1 1 408 request timeout x0d server micro httpd x0d cache control cache x0d date thu 25 apr 2019 18 13 31 gmt x0d content type text html x0d connection close x0d x0d,vodavi xt ip pbx
54.177.123.143,"{'http': [443, 80]}",Vodavi XTS-IP PBX," \x15\x03\x03\x00\x02\x02P HTTP/1.1 302 Found\x0D
Server: Apache-Coyote/1.1\x0D
Cache-Control: private\x0D
Expires: Thu, 01 Jan 1970 00:00:00 UTC\x0D
Location: https://localhost/\x0D
Content-Length: 0\x0D
Date: Thu, 25 Apr 2019 20:01:39 GMT\x0D
Connection: close\x0D
\x0D
",PBX,2,x15 x03 x03 x00 x02 x02p http 1 1 302 found x0d server apache coyote 1 1 x0d cache control private x0d expires thu 01 jan 1970 00 00 00 utc x0d location http localhost x0d content length 0 x0d date thu 25 apr 2019 20 01 39 gmt x0d connection close x0d x0d,vodavi xt ip pbx
54.249.19.103,"{'rtsp': [6666, 5555, 7777], 'afs3-fileserver': [7000], 'afs3-prserver': [7002], 'http': [8080, 80], 'afs3-callback': [7001]}",Vodavi XTS-IP PBX," HTTP/1.0 505 HTTP Version not supported\x0D
CACHE-CONTROL: no-store\x0D
CONNECTION: Close\x0D
CONTENT-LENGTH: 0\x0D
DATE: Fri, 26 Apr 2019 01:50:36 GMT\x0D
\x0D
 HTTP/1.0 505 HTTP Version not supported\x0D
CACHE-CONTROL: no-store\x0D
CONNECTION: Close\x0D
CONTENT-LENGTH: 0\x0D
DATE: Fri, 26 Apr 2019 01:50:36 GMT\x0D
\x0D
 HTTP/1.0 505 HTTP Version not supported\x0D
CACHE-CONTROL: no-store\x0D
CONNECTION: Close\x0D
CONTENT-LENGTH: 0\x0D
DATE: Fri, 26 Apr 2019 01:50:36 GMT\x0D
\x0D
 HTTP/1.1 200 OK\x0D
Accept-Ranges: bytes\x0D
Content-Type: text/html; charset=UTF-8\x0D
Date: Fri, 26 Apr 2019 01:50:36 GMT\x0D
ETag: ""27-527b4064f2540""\x0D
Last-Modified: Fri, 25 Dec 2015 07:37:17 GMT\x0D
Server: Apache\x0D
Content-Length: 39\x0D
Connection: Close\x0D
\x0D
<html><head></head><body></body></html> HTTP/1.1 200 OK\x0D
Accept-Ranges: bytes\x0D
Content-Type: text/html; charset=UTF-8\x0D
Date: Fri, 26 Apr 2019 01:50:36 GMT\x0D
ETag: ""27-527b4064f2540""\x0D
Last-Modified: Fri, 25 Dec 2015 07:37:17 GMT\x0D
Server: Apache\x0D
Content-Length: 39\x0D
Connection: Close\x0D
\x0D
<html><head></head><body></body></html>",PBX,2,http 1 0 505 http version supported x0d cache control store x0d connection close x0d content length 0 x0d date fri 26 apr 2019 01 50 36 gmt x0d x0d http 1 0 505 http version supported x0d cache control store x0d connection close x0d content length 0 x0d date fri 26 apr 2019 01 50 36 gmt x0d x0d http 1 0 505 http version supported x0d cache control store x0d connection close x0d content length 0 x0d date fri 26 apr 2019 01 50 36 gmt x0d x0d http 1 1 200 ok x0d accept range byte x0d content type text html charset utf 8 x0d date fri 26 apr 2019 01 50 36 gmt x0d etag 27 527b4064f2540 x0d last modified fri 25 dec 2015 07 37 17 gmt x0d server apache x0d content length 39 x0d connection close x0d x0d html head head body body html http 1 1 200 ok x0d accept range byte x0d content type text html charset utf 8 x0d date fri 26 apr 2019 01 50 36 gmt x0d etag 27 527b4064f2540 x0d last modified fri 25 dec 2015 07 37 17 gmt x0d server apache x0d content length 39 x0d connection close x0d x0d html head head body body html,vodavi xt ip pbx
213.206.65.22,"{'http': [80], 'ftp': [21], 'pop3': [110, 995]}",Cisco UC320 PBX (Linux 2.6)," HTTP/1.1 403 Forbidden\x0D
Date: Fri, 26 Apr 2019 05:57:39 GMT\x0D
Server: Apache\x0D
Content-Length: 202\x0D
Connection: close\x0D
Content-Type: text/html; charset=iso-8859-1\x0D
\x0D
<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>403 Forbidden</title>
</head><body>
<h1>Forbidden</h1>
<p>You don't have permission to access /
on this server.</p>
</body></html>
 220 FTP Server ready.\x0D
 +OK Dovecot ready.\x0D
",PBX,2,http 1 1 403 forbidden x0d date fri 26 apr 2019 05 57 39 gmt x0d server apache x0d content length 202 x0d connection close x0d content type text html charset iso 8859 1 x0d x0d doctype html public ietf dtd html 2 0 en html head title 403 forbidden title head body h1 forbidden h1 p permission access server p body html 220 ftp server ready x0d ok dovecot ready x0d,cisco uc320 pbx linux 2 6
213.206.65.196,"{'http': [80], 'ftp': [21], 'pop3': [110, 995]}",Cisco UC320 PBX (Linux 2.6)," HTTP/1.1 403 Forbidden\x0D
Date: Fri, 26 Apr 2019 05:59:00 GMT\x0D
Server: Apache\x0D
Content-Length: 202\x0D
Connection: close\x0D
Content-Type: text/html; charset=iso-8859-1\x0D
\x0D
<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>403 Forbidden</title>
</head><body>
<h1>Forbidden</h1>
<p>You don't have permission to access /
on this server.</p>
</body></html>
 220 FTP Server ready.\x0D
 +OK Dovecot ready.\x0D
",PBX,2,http 1 1 403 forbidden x0d date fri 26 apr 2019 05 59 00 gmt x0d server apache x0d content length 202 x0d connection close x0d content type text html charset iso 8859 1 x0d x0d doctype html public ietf dtd html 2 0 en html head title 403 forbidden title head body h1 forbidden h1 p permission access server p body html 220 ftp server ready x0d ok dovecot ready x0d,cisco uc320 pbx linux 2 6
213.206.65.250,"{'pop3': [995, 110], 'http': [80], 'ftp': [21]}",Cisco UC320 PBX (Linux 2.6)," HTTP/1.1 403 Forbidden\x0D
Date: Fri, 26 Apr 2019 06:07:26 GMT\x0D
Server: Apache\x0D
Content-Length: 202\x0D
Connection: close\x0D
Content-Type: text/html; charset=iso-8859-1\x0D
\x0D
<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>403 Forbidden</title>
</head><body>
<h1>Forbidden</h1>
<p>You don't have permission to access /
on this server.</p>
</body></html>
 220 FTP Server ready.\x0D
 +OK Dovecot ready.\x0D
",PBX,2,http 1 1 403 forbidden x0d date fri 26 apr 2019 06 07 26 gmt x0d server apache x0d content length 202 x0d connection close x0d content type text html charset iso 8859 1 x0d x0d doctype html public ietf dtd html 2 0 en html head title 403 forbidden title head body h1 forbidden h1 p permission access server p body html 220 ftp server ready x0d ok dovecot ready x0d,cisco uc320 pbx linux 2 6
213.206.65.158,"{'ftp': [21], 'pop3': [995, 110], 'http': [80]}",Cisco UC320 PBX (Linux 2.6)," 220 FTP Server ready.\x0D
 HTTP/1.1 403 Forbidden\x0D
Date: Fri, 26 Apr 2019 06:10:01 GMT\x0D
Server: Apache\x0D
Content-Length: 202\x0D
Connection: close\x0D
Content-Type: text/html; charset=iso-8859-1\x0D
\x0D
<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>403 Forbidden</title>
</head><body>
<h1>Forbidden</h1>
<p>You don't have permission to access /
on this server.</p>
</body></html>
 +OK Dovecot ready.\x0D
",PBX,2,220 ftp server ready x0d http 1 1 403 forbidden x0d date fri 26 apr 2019 06 10 01 gmt x0d server apache x0d content length 202 x0d connection close x0d content type text html charset iso 8859 1 x0d x0d doctype html public ietf dtd html 2 0 en html head title 403 forbidden title head body h1 forbidden h1 p permission access server p body html ok dovecot ready x0d,cisco uc320 pbx linux 2 6
213.206.65.156,"{'http': [80], 'ftp': [21], 'pop3': [110, 995]}",Cisco UC320 PBX (Linux 2.6)," HTTP/1.1 403 Forbidden\x0D
Date: Fri, 26 Apr 2019 06:14:50 GMT\x0D
Server: Apache\x0D
Content-Length: 202\x0D
Connection: close\x0D
Content-Type: text/html; charset=iso-8859-1\x0D
\x0D
<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>403 Forbidden</title>
</head><body>
<h1>Forbidden</h1>
<p>You don't have permission to access /
on this server.</p>
</body></html>
 220 FTP Server ready.\x0D
 +OK Dovecot ready.\x0D
",PBX,2,http 1 1 403 forbidden x0d date fri 26 apr 2019 06 14 50 gmt x0d server apache x0d content length 202 x0d connection close x0d content type text html charset iso 8859 1 x0d x0d doctype html public ietf dtd html 2 0 en html head title 403 forbidden title head body h1 forbidden h1 p permission access server p body html 220 ftp server ready x0d ok dovecot ready x0d,cisco uc320 pbx linux 2 6
213.206.65.72,"{'ftp': [21], 'http': [80], 'pop3': [110, 995]}",Cisco UC320 PBX (Linux 2.6)," 220 FTP Server ready.\x0D
 HTTP/1.1 403 Forbidden\x0D
Date: Fri, 26 Apr 2019 06:22:18 GMT\x0D
Server: Apache\x0D
Content-Length: 202\x0D
Connection: close\x0D
Content-Type: text/html; charset=iso-8859-1\x0D
\x0D
<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>403 Forbidden</title>
</head><body>
<h1>Forbidden</h1>
<p>You don't have permission to access /
on this server.</p>
</body></html>
 +OK Dovecot ready.\x0D
",PBX,2,220 ftp server ready x0d http 1 1 403 forbidden x0d date fri 26 apr 2019 06 22 18 gmt x0d server apache x0d content length 202 x0d connection close x0d content type text html charset iso 8859 1 x0d x0d doctype html public ietf dtd html 2 0 en html head title 403 forbidden title head body h1 forbidden h1 p permission access server p body html ok dovecot ready x0d,cisco uc320 pbx linux 2 6
213.206.65.62,"{'http': [80], 'pop3': [995, 110], 'ftp': [21]}",Cisco UC320 PBX (Linux 2.6)," HTTP/1.1 403 Forbidden\x0D
Date: Fri, 26 Apr 2019 06:24:16 GMT\x0D
Server: Apache\x0D
Content-Length: 202\x0D
Connection: close\x0D
Content-Type: text/html; charset=iso-8859-1\x0D
\x0D
<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>403 Forbidden</title>
</head><body>
<h1>Forbidden</h1>
<p>You don't have permission to access /
on this server.</p>
</body></html>
 220 FTP Server ready.\x0D
 +OK Dovecot ready.\x0D
",PBX,2,http 1 1 403 forbidden x0d date fri 26 apr 2019 06 24 16 gmt x0d server apache x0d content length 202 x0d connection close x0d content type text html charset iso 8859 1 x0d x0d doctype html public ietf dtd html 2 0 en html head title 403 forbidden title head body h1 forbidden h1 p permission access server p body html 220 ftp server ready x0d ok dovecot ready x0d,cisco uc320 pbx linux 2 6
213.206.65.199,"{'http': [80], 'ftp': [21], 'pop3': [110, 995]}",Cisco UC320 PBX (Linux 2.6)," HTTP/1.1 403 Forbidden\x0D
Date: Fri, 26 Apr 2019 06:25:02 GMT\x0D
Server: Apache\x0D
Content-Length: 202\x0D
Connection: close\x0D
Content-Type: text/html; charset=iso-8859-1\x0D
\x0D
<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>403 Forbidden</title>
</head><body>
<h1>Forbidden</h1>
<p>You don't have permission to access /
on this server.</p>
</body></html>
 220 FTP Server ready.\x0D
 +OK Dovecot ready.\x0D
",PBX,2,http 1 1 403 forbidden x0d date fri 26 apr 2019 06 25 02 gmt x0d server apache x0d content length 202 x0d connection close x0d content type text html charset iso 8859 1 x0d x0d doctype html public ietf dtd html 2 0 en html head title 403 forbidden title head body h1 forbidden h1 p permission access server p body html 220 ftp server ready x0d ok dovecot ready x0d,cisco uc320 pbx linux 2 6
213.206.65.130,"{'pop3': [110, 995], 'http': [80], 'ftp': [21]}",Cisco UC320 PBX (Linux 2.6)," +OK Dovecot ready.\x0D
 HTTP/1.1 403 Forbidden\x0D
Date: Fri, 26 Apr 2019 06:33:29 GMT\x0D
Server: Apache\x0D
Content-Length: 202\x0D
Connection: close\x0D
Content-Type: text/html; charset=iso-8859-1\x0D
\x0D
<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">
<html><head>
<title>403 Forbidden</title>
</head><body>
<h1>Forbidden</h1>
<p>You don't have permission to access /
on this server.</p>
</body></html>
 220 FTP Server ready.\x0D
",PBX,2,ok dovecot ready x0d http 1 1 403 forbidden x0d date fri 26 apr 2019 06 33 29 gmt x0d server apache x0d content length 202 x0d connection close x0d content type text html charset iso 8859 1 x0d x0d doctype html public ietf dtd html 2 0 en html head title 403 forbidden title head body h1 forbidden h1 p permission access server p body html 220 ftp server ready x0d,cisco uc320 pbx linux 2 6
84.35.120.202,"{'http': [10000, 443], 'smtp': [25], 'pop3': [995]}",Vodavi XTS-IP PBX," HTTP/1.0 200 Document follows\x0D
 220-iredmail.kuiphuis.nl ESMTP Postfix\x0D
 HTTP/1.1 400 Bad Request\x0D
Server: nginx\x0D
Date: Fri, 26 Apr 2019 09:33:16 GMT\x0D
Content-Type: text/html\x0D
Content-Length: 264\x0D
Connection: close\x0D
\x0D
<html>\x0D
<head><title>400 The plain HTTP request was sent to HTTPS port</title></head>\x0D
<body bgcolor=""white"">\x0D
<center><h1>400 Bad Request</h1></center>\x0D
<center>The plain HTTP request was sent to HTTPS port</center>\x0D
<hr><center>nginx</center>\x0D
</body>\x0D
</html>\x0D
",PBX,2,http 1 0 200 document follows x0d 220 iredmail kuiphuis nl esmtp postfix x0d http 1 1 400 bad request x0d server nginx x0d date fri 26 apr 2019 09 33 16 gmt x0d content type text html x0d content length 264 x0d connection close x0d x0d html x0d head title 400 plain http request wa sent http port title head x0d body bgcolor white x0d center h1 400 bad request h1 center x0d center plain http request wa sent http port center x0d hr center nginx center x0d body x0d html x0d,vodavi xt ip pbx
