ip,port_list,os_type,raw_data,device,label,proc_info,proc_os_type
174.31.22.174,{'tram': [4567]},DD-WRT v24-sp2 (Linux 2.4.36)," HTTP/1.1\x0D
Connection: close\x0D
\x0D
",WAP,21,http 1 1 x0d connection close x0d x0d,dd wrt v24 sp2 linux 2 4 36
128.122.113.32,{'rtsp': [5000]},Apple AirPort Extreme WAP," RTSP/1.0 400 Bad Request\x0D
Server: AirTunes/105.1\x0D
\x0D
",WAP,21,rtsp 1 0 400 bad request x0d server airtunes 105 1 x0d x0d,apple airport extreme wap
1.9.119.66,{'tcpwrapped': [80]},Tomato 1.27 - 1.28 (Linux 2.4.20)," HTTP/1.1 200 OK\x0D
Date: Tue, 07 May 2019 08:51:45 GMT\x0D
Server: xxxxxxxx-xxxxx\x0D
Vary: Accept-Encoding\x0D
Content-Length: 79\x0D
Connection: close\x0D
Content-Type: text/html; charset=utf-8\x0D
X-Frame-Options: SAMEORIGIN\x0D
Content-Security-Policy: frame-ancestors 'self'\x0D
X-UA-Compatible: IE=Edge\x0D
\x0D
<html>
<script language=javascript>

top.location=""/login"";

</script>
</html>
",WAP,21,http 1 1 200 ok x0d date tue 07 may 2019 08 51 45 gmt x0d server xxxxxxxx xxxxx x0d vary accept encoding x0d content length 79 x0d connection close x0d content type text html charset utf 8 x0d x frame option sameorigin x0d content security policy frame ancestor self x0d x ua compatible ie edge x0d x0d html script language javascript top location login script html,tomato 1 27 1 28 linux 2 4 20
1.0.203.139,{'http': [9090]},OpenWrt White Russian 0.9 (Linux 2.4.30)," HTTP/1.0 401 Unauthorized\x0D
Date: Mon, 06 May 2019 13:21:34 GMT\x0D
Server: Boa/0.94.14rc21\x0D
Accept-Ranges: bytes\x0D
Connection: close\x0D
WWW-Authenticate: Basic realm=""Default Name:admin  Password:1234""\x0D
Content-Type: text/html\x0D
\x0D
<HTML><HEAD><TITLE>401 Unauthorized</TITLE></HEAD>
<BODY><H1>401 Unauthorized</H1>
Your client does not have permission to get URL / from this server.
</BODY></HTML>
HTTP/1.0 401 Unauthorized\x0D
Date: Mon, 06 May 2019 13:21:34 GMT\x0D
Server: Boa/0.94.14rc21\x0D
Accept-Ranges: bytes\x0D
Connection: close\x0D
WWW-Authenticate: Basic realm=""""""""\x0D
Content-Type: text/html\x0D
\x0D
<HTML><HEAD><TITLE>401 Unauthorized</TITLE></HEAD>
<BODY><H1>401 Unauthorized</H1>
Your client does not have permission to get URL / from this server.
</BODY></HTML>
",WAP,21,http 1 0 401 unauthorized x0d date mon 06 may 2019 13 21 34 gmt x0d server boa 0 94 14rc21 x0d accept range byte x0d connection close x0d www authenticate basic realm default name admin password 1234 x0d content type text html x0d x0d html head title 401 unauthorized title head body h1 401 unauthorized h1 client doe permission get url server body html http 1 0 401 unauthorized x0d date mon 06 may 2019 13 21 34 gmt x0d server boa 0 94 14rc21 x0d accept range byte x0d connection close x0d www authenticate basic realm x0d content type text html x0d x0d html head title 401 unauthorized title head body h1 401 unauthorized h1 client doe permission get url server body html,openwrt white russian 0 9 linux 2 4 30
121.241.116.42,"{'http': [80], 'telnet': [23]}",Cisco 1131AG WAP (IOS 12.3)," HTTP/1.0 401 Unauthorized\x0D
Date: Tue, 02 Mar 1993 12:14:02 GMT\x0D
Content-type: text/html\x0D
Expires: Thu, 16 Feb 1989 00:00:00 GMT\x0D
WWW-Authenticate: Basic realm=""level 15 access""\x0D
\x0D
<HEAD><TITLE>Authorization Required</TITLE></HEAD><BODY><H1>Authorization Required</H1>Browser not authentication-capable or authentication failed.</BODY>\x0D
\x0D
 \xFF\xFB\x01\xFF\xFB\x03\xFF\xFD\x18\xFF\xFD\x1F",WAP,21,http 1 0 401 unauthorized x0d date tue 02 mar 1993 12 14 02 gmt x0d content type text html x0d expires thu 16 feb 1989 00 00 00 gmt x0d www authenticate basic realm level 15 access x0d x0d head title authorization required title head body h1 authorization required h1 browser authentication capable authentication failed body x0d x0d xff xfb x01 xff xfb x03 xff xfd x18 xff xfd x1f,cisco 1131ag wap io 12 3
46.0.181.230,{'http': [1050]},DD-WRT v24-sp2 (Linux 2.4.36)," HTTP/1.1 400 Bad Request\x0D
Server: mini_httpd/1.19 19dec2003\x0D
Date: Fri, 26 Apr 2019 04:41:14 GMT\x0D
Cache-Control: no-cache,no-store\x0D
Content-Type: text/html; charset=iso-8859-1\x0D
Connection: close\x0D
\x0D
<HTML>
<HEAD><TITLE>400 Bad Request</TITLE></HEAD>
<BODY BGCOLOR=""#cc9999"" TEXT=""#000000"" LINK=""#2020ff"" VLINK=""#4040cc"">
<H4>400 Bad Request</H4>
Can't parse request.
<HR>
<ADDRESS><A HREF=""http://www.acme.com/software/mini_httpd/"">mini_httpd/1.19 19dec2003</A></ADDRESS>
</BODY>
</HTML>
",WAP,21,http 1 1 400 bad request x0d server mini httpd 1 19 19dec2003 x0d date fri 26 apr 2019 04 41 14 gmt x0d cache control cache store x0d content type text html charset iso 8859 1 x0d connection close x0d x0d html head title 400 bad request title head body bgcolor cc9999 text 000000 link 2020ff vlink 4040cc h4 400 bad request h4 parse request hr address href http www acme com software mini httpd mini httpd 1 19 19dec2003 address body html,dd wrt v24 sp2 linux 2 4 36
190.186.22.125,"{'upnp': [5431], 'tcpwrapped': [23, 22, 21, 80], 'https': [443]}",DD-WRT v24-sp2 (Linux 2.4.36)," HTTP/1.1 404 Not Found\x0D
DATE: Thu, 01 Jan 1970 23:51:32 GMT\x0D
Connection: Keep-Alive\x0D
Server: LINUX/2.4 UPnP/1.0 BRCM400/1.0\x0D
Content-Length: 0\x0D
Content-Type: text/xml; charset=""utf-8""\x0D
EXT:\x0D
\x0D
",WAP,21,http 1 1 404 found x0d date thu 01 jan 1970 23 51 32 gmt x0d connection keep alive x0d server linux 2 4 upnp 1 0 brcm400 1 0 x0d content length 0 x0d content type text xml charset utf 8 x0d ext x0d x0d,dd wrt v24 sp2 linux 2 4 36
1.9.122.224,{'http': [1050]},DD-WRT v24-sp2 (Linux 2.4.36)," HTTP/1.0 401 Unauthorized\x0D
Server: mini_httpd/1.19 19dec2003\x0D
Date: Tue, 07 May 2019 08:57:48 GMT\x0D
Cache-Control: no-cache,no-store\x0D
WWW-Authenticate: Digest realm=""dirname"", nonce=""a6a0091679e330829eb94767359f129d"", uri=""/"", opaque=""0123456789987654"", algorithm=MD5, qop=auth\x0D
Content-Type: text/html; charset=%s\x0D
Connection: close\x0D
\x0D
<HTML>
<HEAD><TITLE>401 Unauthorized</TITLE></HEAD>
<BODY BGCOLOR=""#cc9999"" TEXT=""#000000"" LINK=""#2020ff"" VLINK=""#4040cc"">
<H4>401 Unauthorized</H4>
Authorization required.
<HR>
<ADDRESS><A HREF=""http://www.acme.com/software/mini_httpd/"">mini_httpd/1.19 19dec2003</A></ADDRESS>
</BODY>
</HTML>
",WAP,21,http 1 0 401 unauthorized x0d server mini httpd 1 19 19dec2003 x0d date tue 07 may 2019 08 57 48 gmt x0d cache control cache store x0d www authenticate digest realm dirname nonce a6a0091679e330829eb94767359f129d uri opaque 0123456789987654 algorithm md5 qop auth x0d content type text html charset x0d connection close x0d x0d html head title 401 unauthorized title head body bgcolor cc9999 text 000000 link 2020ff vlink 4040cc h4 401 unauthorized h4 authorization required hr address href http www acme com software mini httpd mini httpd 1 19 19dec2003 address body html,dd wrt v24 sp2 linux 2 4 36
1.9.159.248,{'http': [1050]},DD-WRT v24-sp2 (Linux 2.4.36)," HTTP/1.0 401 Unauthorized\x0D
Server: mini_httpd/1.19 19dec2003\x0D
Date: Tue, 07 May 2019 11:50:13 GMT\x0D
Cache-Control: no-cache,no-store\x0D
WWW-Authenticate: Digest realm=""dirname"", nonce=""3d35f8c48613428a36849ac752b36d67"", uri=""/"", opaque=""0123456789987654"", algorithm=MD5, qop=auth\x0D
Content-Type: text/html; charset=%s\x0D
Connection: close\x0D
\x0D
<HTML>
<HEAD><TITLE>401 Unauthorized</TITLE></HEAD>
<BODY BGCOLOR=""#cc9999"" TEXT=""#000000"" LINK=""#2020ff"" VLINK=""#4040cc"">
<H4>401 Unauthorized</H4>
Authorization required.
<HR>
<ADDRESS><A HREF=""http://www.acme.com/software/mini_httpd/"">mini_httpd/1.19 19dec2003</A></ADDRESS>
</BODY>
</HTML>
",WAP,21,http 1 0 401 unauthorized x0d server mini httpd 1 19 19dec2003 x0d date tue 07 may 2019 11 50 13 gmt x0d cache control cache store x0d www authenticate digest realm dirname nonce 3d35f8c48613428a36849ac752b36d67 uri opaque 0123456789987654 algorithm md5 qop auth x0d content type text html charset x0d connection close x0d x0d html head title 401 unauthorized title head body bgcolor cc9999 text 000000 link 2020ff vlink 4040cc h4 401 unauthorized h4 authorization required hr address href http www acme com software mini httpd mini httpd 1 19 19dec2003 address body html,dd wrt v24 sp2 linux 2 4 36
1.9.121.231,{'http': [1050]},DD-WRT v24-sp2 (Linux 2.4.36)," HTTP/1.0 401 Unauthorized\x0D
Server: mini_httpd/1.19 19dec2003\x0D
Date: Tue, 07 May 2019 09:08:33 GMT\x0D
Cache-Control: no-cache,no-store\x0D
WWW-Authenticate: Digest realm=""dirname"", nonce=""a4acc740513571ec1d32f3a7ad937827"", uri=""/"", opaque=""0123456789987654"", algorithm=MD5, qop=auth\x0D
Content-Type: text/html; charset=%s\x0D
Connection: close\x0D
\x0D
<HTML>
<HEAD><TITLE>401 Unauthorized</TITLE></HEAD>
<BODY BGCOLOR=""#cc9999"" TEXT=""#000000"" LINK=""#2020ff"" VLINK=""#4040cc"">
<H4>401 Unauthorized</H4>
Authorization required.
<HR>
<ADDRESS><A HREF=""http://www.acme.com/software/mini_httpd/"">mini_httpd/1.19 19dec2003</A></ADDRESS>
</BODY>
</HTML>
",WAP,21,http 1 0 401 unauthorized x0d server mini httpd 1 19 19dec2003 x0d date tue 07 may 2019 09 08 33 gmt x0d cache control cache store x0d www authenticate digest realm dirname nonce a4acc740513571ec1d32f3a7ad937827 uri opaque 0123456789987654 algorithm md5 qop auth x0d content type text html charset x0d connection close x0d x0d html head title 401 unauthorized title head body bgcolor cc9999 text 000000 link 2020ff vlink 4040cc h4 401 unauthorized h4 authorization required hr address href http www acme com software mini httpd mini httpd 1 19 19dec2003 address body html,dd wrt v24 sp2 linux 2 4 36
1.9.114.43,{'http': [1050]},DD-WRT v24-sp2 (Linux 2.4.36)," HTTP/1.0 401 Unauthorized\x0D
Server: mini_httpd/1.19 19dec2003\x0D
Date: Tue, 07 May 2019 08:11:41 GMT\x0D
Cache-Control: no-cache,no-store\x0D
WWW-Authenticate: Digest realm=""dirname"", nonce=""ec8beb802949001d83e61ccf7d25fcde"", uri=""/"", opaque=""0123456789987654"", algorithm=MD5, qop=auth\x0D
Content-Type: text/html; charset=%s\x0D
Connection: close\x0D
\x0D
<HTML>
<HEAD><TITLE>401 Unauthorized</TITLE></HEAD>
<BODY BGCOLOR=""#cc9999"" TEXT=""#000000"" LINK=""#2020ff"" VLINK=""#4040cc"">
<H4>401 Unauthorized</H4>
Authorization required.
<HR>
<ADDRESS><A HREF=""http://www.acme.com/software/mini_httpd/"">mini_httpd/1.19 19dec2003</A></ADDRESS>
</BODY>
</HTML>
",WAP,21,http 1 0 401 unauthorized x0d server mini httpd 1 19 19dec2003 x0d date tue 07 may 2019 08 11 41 gmt x0d cache control cache store x0d www authenticate digest realm dirname nonce ec8beb802949001d83e61ccf7d25fcde uri opaque 0123456789987654 algorithm md5 qop auth x0d content type text html charset x0d connection close x0d x0d html head title 401 unauthorized title head body bgcolor cc9999 text 000000 link 2020ff vlink 4040cc h4 401 unauthorized h4 authorization required hr address href http www acme com software mini httpd mini httpd 1 19 19dec2003 address body html,dd wrt v24 sp2 linux 2 4 36
1.9.182.242,{'http': [1050]},DD-WRT v24-sp2 (Linux 2.4.36)," HTTP/1.0 401 Unauthorized\x0D
Server: mini_httpd/1.19 19dec2003\x0D
Date: Tue, 07 May 2019 13:10:22 GMT\x0D
Cache-Control: no-cache,no-store\x0D
WWW-Authenticate: Digest realm=""dirname"", nonce=""7c8c7ce8bb81a603583b63378e7b6054"", uri=""/"", opaque=""0123456789987654"", algorithm=MD5, qop=auth\x0D
Content-Type: text/html; charset=%s\x0D
Connection: close\x0D
\x0D
<HTML>
<HEAD><TITLE>401 Unauthorized</TITLE></HEAD>
<BODY BGCOLOR=""#cc9999"" TEXT=""#000000"" LINK=""#2020ff"" VLINK=""#4040cc"">
<H4>401 Unauthorized</H4>
Authorization required.
<HR>
<ADDRESS><A HREF=""http://www.acme.com/software/mini_httpd/"">mini_httpd/1.19 19dec2003</A></ADDRESS>
</BODY>
</HTML>
",WAP,21,http 1 0 401 unauthorized x0d server mini httpd 1 19 19dec2003 x0d date tue 07 may 2019 13 10 22 gmt x0d cache control cache store x0d www authenticate digest realm dirname nonce 7c8c7ce8bb81a603583b63378e7b6054 uri opaque 0123456789987654 algorithm md5 qop auth x0d content type text html charset x0d connection close x0d x0d html head title 401 unauthorized title head body bgcolor cc9999 text 000000 link 2020ff vlink 4040cc h4 401 unauthorized h4 authorization required hr address href http www acme com software mini httpd mini httpd 1 19 19dec2003 address body html,dd wrt v24 sp2 linux 2 4 36
174.31.22.129,{'tram': [4567]},DD-WRT v24-sp2 (Linux 2.4.36)," HTTP/1.1\x0D
Connection: close\x0D
\x0D
",WAP,21,http 1 1 x0d connection close x0d x0d,dd wrt v24 sp2 linux 2 4 36
1.9.81.70,{'telnet': [23]},Cisco Aironet 1250 WAP (IOS 12.4) or IOS XE, \xFF\xFB\x01\xFF\xFB\x03\xFF\xFD\x18\xFF\xFD\x1F,WAP,21,xff xfb x01 xff xfb x03 xff xfd x18 xff xfd x1f,cisco aironet 1250 wap io 12 4 io xe
1.0.206.222,{'http': [1217]},Tenda N301 WAP," HTTP/1.0 302 Redirect\x0D
",WAP,21,http 1 0 302 redirect x0d,tenda n301 wap
1.9.113.86,{'http': [1050]},DD-WRT v24-sp2 (Linux 2.4.36)," HTTP/1.0 401 Unauthorized\x0D
Server: mini_httpd/1.19 19dec2003\x0D
Date: Tue, 07 May 2019 08:08:21 GMT\x0D
Cache-Control: no-cache,no-store\x0D
WWW-Authenticate: Digest realm=""dirname"", nonce=""16ab04fb3eebbb1cffb9fad3a246062b"", uri=""/"", opaque=""0123456789987654"", algorithm=MD5, qop=auth\x0D
Content-Type: text/html; charset=%s\x0D
Connection: close\x0D
\x0D
<HTML>
<HEAD><TITLE>401 Unauthorized</TITLE></HEAD>
<BODY BGCOLOR=""#cc9999"" TEXT=""#000000"" LINK=""#2020ff"" VLINK=""#4040cc"">
<H4>401 Unauthorized</H4>
Authorization required.
<HR>
<ADDRESS><A HREF=""http://www.acme.com/software/mini_httpd/"">mini_httpd/1.19 19dec2003</A></ADDRESS>
</BODY>
</HTML>
",WAP,21,http 1 0 401 unauthorized x0d server mini httpd 1 19 19dec2003 x0d date tue 07 may 2019 08 08 21 gmt x0d cache control cache store x0d www authenticate digest realm dirname nonce 16ab04fb3eebbb1cffb9fad3a246062b uri opaque 0123456789987654 algorithm md5 qop auth x0d content type text html charset x0d connection close x0d x0d html head title 401 unauthorized title head body bgcolor cc9999 text 000000 link 2020ff vlink 4040cc h4 401 unauthorized h4 authorization required hr address href http www acme com software mini httpd mini httpd 1 19 19dec2003 address body html,dd wrt v24 sp2 linux 2 4 36
97.121.211.183,"{'admeng': [5102], 'tram': [4567], 'admdog': [5101]}",DD-WRT v24-sp2 (Linux 2.4.36)," HTTP/1.1\x0D
Connection: close\x0D
\x0D
",WAP,21,http 1 1 x0d connection close x0d x0d,dd wrt v24 sp2 linux 2 4 36
190.186.22.196,"{'tcpwrapped': [22, 80, 23, 21], 'upnp': [5431], 'https': [443]}",DD-WRT v24-sp2 (Linux 2.4.36)," HTTP/1.1 404 Not Found\x0D
DATE: Sat, 10 Jan 1970 04:06:34 GMT\x0D
Connection: Keep-Alive\x0D
Server: LINUX/2.4 UPnP/1.0 BRCM400/1.0\x0D
Content-Length: 0\x0D
Content-Type: text/xml; charset=""utf-8""\x0D
EXT:\x0D
\x0D
",WAP,21,http 1 1 404 found x0d date sat 10 jan 1970 04 06 34 gmt x0d connection keep alive x0d server linux 2 4 upnp 1 0 brcm400 1 0 x0d content length 0 x0d content type text xml charset utf 8 x0d ext x0d x0d,dd wrt v24 sp2 linux 2 4 36
1.10.157.117,{'ssh': [22]},OpenWrt White Russian 0.9 (Linux 2.4.30)," SSH-2.0-dropbear_0.46\x0D
",WAP,21,ssh 2 0 dropbear 0 46 x0d,openwrt white russian 0 9 linux 2 4 30
1.9.164.25,{'http': [443]},Tomato 1.27 - 1.28 (Linux 2.4.20)," HTTP/1.1 200 OK\x0D
Date: Tue, 07 May 2019 11:57:51 GMT\x0D
Vary: Accept-Encoding\x0D
Last-Modified: Tue, 07 May 2019 06:40:48 GMT\x0D
ETag: ""b4f_4f_5cd12870""\x0D
Accept-Ranges: bytes\x0D
Content-Length: 79\x0D
Connection: close\x0D
Content-Type: text/html; charset=utf-8\x0D
X-Frame-Options: SAMEORIGIN\x0D
X-UA-Compatible: IE=Edge\x0D
\x0D
<html>
<script language=javascript>

top.location=""/login"";

</script>
</html>
",WAP,21,http 1 1 200 ok x0d date tue 07 may 2019 11 57 51 gmt x0d vary accept encoding x0d last modified tue 07 may 2019 06 40 48 gmt x0d etag b4f 4f 5cd12870 x0d accept range byte x0d content length 79 x0d connection close x0d content type text html charset utf 8 x0d x frame option sameorigin x0d x ua compatible ie edge x0d x0d html script language javascript top location login script html,tomato 1 27 1 28 linux 2 4 20
36.230.69.133,{'http': [8888]},DD-WRT v24-sp2 (Linux 2.4.36)," HTTP/1.1 200 OK\x0D
Connection: close\x0D
Content-Type: text/html; charset=utf-8\x0D
\x0D
<html><head><title>Index of /</title><style>th {text-align: left;}</style></head><body><h1>Index of /</h1><pre><table cellpadding=""0""><tr><th><a href=""?nd"">Name</a></th><th><a href=""?dd"">Modified</a></th><th><a href=""?sd"">Size</a></th></tr><tr><td colspan=""3""><hr></td></tr><tr><td><a href=""/.."">Parent directory</a></td><td>&nbsp;-</td><td>&nbsp;&nbsp;-</td></tr>
<tr><td><a href=""/["">[</a></td><td>&nbsp;05-Jan-2018 10:18</td><td>&nbsp;&nbsp;640.6k</td></tr>
<tr><td><a href=""/[["">[[</a></td><td>&nbsp;05-Jan-2018 10:18</td><td>&nbsp;&nbsp;640.6k</td></tr>
<tr><td><a href=""/awk"">awk</a></td><td>&nbsp;05-Jan-2018 10:18</td><td>&nbsp;&nbsp;640.6k</td></tr>
<tr><td><a href=""/basename"">basename</a></td><td>&nbsp;05-Jan-2018 10:18</td><td>&nbsp;&nbsp;640.6k</td></tr>
<tr><td><a href=""/bunzip2"">bunzip2</a></td><td>&nbsp;05-Jan-2018 10:18</td><td>&nbsp;&nbsp;640.6k</td></tr>
<tr><td><a href=""/bzcat"">bzcat</a></td><td>&nbsp;05-Jan-2018 10:18</td><td>&nbsp;&nbsp;640.6k</td></tr>
<tr><td><a href=""/bzip2"">bzip2</a></td><td>&nbsp;05-Jan-2018 10:18</td><td>&nbsp;&nbsp;640.6k</td></tr>
<tr><td><a href=""/ca.crt"">ca.crt</a></td><td>&nbsp;05-Apr-2017 16:10</td><td>&nbsp;&nbsp;969</td></tr>
<tr><td><a href=""/cfmgui.cgi"">cfmgui.cgi</a></td><td>&nbsp;05-Jan-2018 10:16</td><td>&nbsp;&nbsp;43.8k</td></tr>
<tr><td><a href=""/chrt"">chrt</a></td><td>&nbsp;05-Jan-2018 10:18</td><td>&nbsp;&nbsp;640.6k</td></tr>
<tr><td><a href=""/clear"">clear</a></td><td>&nbsp;05-Jan-2018 10:18</td><td>&nbsp;&nbsp;640.6k</td></tr>
<tr><td><a href=""/cli_client"">cli_client</a></td><td>&nbsp;05-Jan-2018 10:16</td><td>&nbsp;&nbsp;15.7k</td></tr>
<tr><td><a href=""/cli_server"">cli_server</a></td><td>&nbsp;05-Jan-2018 10:16</td><td>&nbsp;&nbsp;21.0k</td></tr>
<tr><td><a href=""/cmp"">cmp</a></td><td>&nbsp;05-Jan-2018 10:18</td><td>&nbsp;&nbsp;640.6k</td></tr>
<tr><td><a href=""/cpe_cert.key"">cpe_cert.key</a></td><td>&nbsp;05-Apr-2017 16:10</td><td>&nbsp;&nbsp;2.1k</td></tr>
<tr><td><a href=""/crontab"">crontab</a></td><td>&nbsp;05-Jan-2018 10:18</td><td>&nbsp;&nbsp;640.6k</td></tr>
<tr><td><a href=""/cut"">cut</a></td><td>&nbsp;05-Jan-2018 10:18</td><td>&nbsp;&nbsp;640.6k</td></tr>
<tr><td><a href=""/cwmp"">cwmp</a></td><td>&nbsp;05-Jan-2018 10:16</td><td>&nbsp;&nbsp;73.7k</td></tr>
<tr><td><a href=""/cwmpmain"">cwmpmain</a></td><td>&nbsp;05-Jan-2018 10:17</td><td>&nbsp;&nbsp;612.8k</td></tr>
<tr><td><a href=""/datainfo0.xml"">datainfo0.xml</a></td><td>&nbsp;05-Apr-2017 16:10</td><td>&nbsp;&nbsp;142.0k</td></tr>
<tr><td><a href=""/datainfo1.xml"">datainfo1.xml</a></td><td>&nbsp;05-Apr-2017 16:10</td><td>&nbsp;&nbsp;142.0k</td></tr>
<tr><td><a href=""/dbclient"">dbclient</a></td><td>&nbsp;05-Jan-2018 10:18</td><td>&nbsp;&nbsp;221.8k</td></tr>
<tr><td><a href=""/defer"">defer</a></td><td>&nbsp;22-Jan-2018 14:20</td><td>&nbsp;&nbsp;8.3k</td></tr>
<tr><td><a href=""/diag"">diag</a></td><td>&nbsp;05-Jan-2018 10:11</td><td>&nbsp;&nbsp",WAP,21,http 1 1 200 ok x0d connection close x0d content type text html charset utf 8 x0d x0d html head title index title style th text align left style head body h1 index h1 pre table cellpadding 0 tr th href nd name th th href dd modified th th href sd size th tr tr td colspan 3 hr td tr tr td href parent directory td td nbsp td td nbsp nbsp td tr tr td href td td nbsp 05 jan 2018 10 18 td td nbsp nbsp 640 6k td tr tr td href td td nbsp 05 jan 2018 10 18 td td nbsp nbsp 640 6k td tr tr td href awk awk td td nbsp 05 jan 2018 10 18 td td nbsp nbsp 640 6k td tr tr td href basename basename td td nbsp 05 jan 2018 10 18 td td nbsp nbsp 640 6k td tr tr td href bunzip2 bunzip2 td td nbsp 05 jan 2018 10 18 td td nbsp nbsp 640 6k td tr tr td href bzcat bzcat td td nbsp 05 jan 2018 10 18 td td nbsp nbsp 640 6k td tr tr td href bzip2 bzip2 td td nbsp 05 jan 2018 10 18 td td nbsp nbsp 640 6k td tr tr td href ca crt ca crt td td nbsp 05 apr 2017 16 10 td td nbsp nbsp 969 td tr tr td href cfmgui cgi cfmgui cgi td td nbsp 05 jan 2018 10 16 td td nbsp nbsp 43 8k td tr tr td href chrt chrt td td nbsp 05 jan 2018 10 18 td td nbsp nbsp 640 6k td tr tr td href clear clear td td nbsp 05 jan 2018 10 18 td td nbsp nbsp 640 6k td tr tr td href cli client cli client td td nbsp 05 jan 2018 10 16 td td nbsp nbsp 15 7k td tr tr td href cli server cli server td td nbsp 05 jan 2018 10 16 td td nbsp nbsp 21 0k td tr tr td href cmp cmp td td nbsp 05 jan 2018 10 18 td td nbsp nbsp 640 6k td tr tr td href cpe cert key cpe cert key td td nbsp 05 apr 2017 16 10 td td nbsp nbsp 2 1k td tr tr td href crontab crontab td td nbsp 05 jan 2018 10 18 td td nbsp nbsp 640 6k td tr tr td href cut cut td td nbsp 05 jan 2018 10 18 td td nbsp nbsp 640 6k td tr tr td href cwmp cwmp td td nbsp 05 jan 2018 10 16 td td nbsp nbsp 73 7k td tr tr td href cwmpmain cwmpmain td td nbsp 05 jan 2018 10 17 td td nbsp nbsp 612 8k td tr tr td href datainfo0 xml datainfo0 xml td td nbsp 05 apr 2017 16 10 td td nbsp nbsp 142 0k td tr tr td href datainfo1 xml datainfo1 xml td td nbsp 05 apr 2017 16 10 td td nbsp nbsp 142 0k td tr tr td href dbclient dbclient td td nbsp 05 jan 2018 10 18 td td nbsp nbsp 221 8k td tr tr td href defer defer td td nbsp 22 jan 2018 14 20 td td nbsp nbsp 8 3k td tr tr td href diag diag td td nbsp 05 jan 2018 10 11 td td nbsp nbsp,dd wrt v24 sp2 linux 2 4 36
